time,disease,source_student,target_student,location
39,A,10083,7250,Other
39,A,6096,7263,Other
39,A,3164,7278,Other
39,A,2974,7345,Other
39,A,6909,7353,Other
39,A,6897,7406,Other
39,A,8672,7434,Other
39,A,11202,7465,Other
39,A,1435,7505,Other
39,A,4376,7517,Other
39,A,8438,7520,Other
39,A,7028,7530,Other
39,A,8969,7566,Other
39,A,1078,7607,Other
39,A,10263,7642,Other
39,A,9725,7820,Other
39,A,5113,7936,Other
39,A,2163,7943,Other
39,A,1279,7958,Other
39,A,7372,8024,Other
39,A,3525,8034,Other
39,A,9076,8044,Other
39,A,6751,8069,Other
39,A,1578,8071,Other
39,A,10896,8081,Other
39,A,2102,8098,Other
39,A,741,8155,Other
39,A,7971,8177,Other
39,A,2731,8211,Other
39,A,6302,8313,Other
39,A,5750,8316,Other
39,A,2467,8336,Other
39,A,5755,8365,Other
39,A,4227,8418,Other
39,A,11295,8493,Other
39,A,3178,8504,Other
39,A,633,8543,Other
39,A,5935,8568,Other
39,A,7341,8699,Other
39,A,6745,8756,Other
39,A,5722,8773,Other
39,A,3430,8881,Other
39,A,2090,8883,Other
39,A,1449,8939,Other
39,A,10943,9166,Other
39,A,5627,9214,Other
39,A,244,9219,Other
39,A,102,9237,Other
39,A,9589,9255,Other
39,A,3680,9274,Other
39,A,5884,9305,Other
39,A,8095,9376,Other
39,A,9276,9456,Other
39,A,3123,9505,Other
39,A,3661,9520,Other
39,A,84,9574,Other
39,A,2021,9588,Other
39,A,4544,9626,Other
39,A,5235,9663,Other
39,A,100,9682,Other
39,A,6352,9736,Other
39,A,7451,9785,Other
39,A,3753,9787,Other
39,A,4526,9795,Other
39,A,7571,9828,Other
39,A,11022,9845,Other
39,A,4308,9855,Other
39,A,7110,9915,Other
39,A,4936,9928,Other
39,A,11207,9963,Other
39,A,4823,9997,Other
39,A,7595,10000,Other
39,A,3842,10028,Other
39,A,1879,10060,Other
39,A,4772,10088,Other
39,A,113,10127,Other
39,A,4348,10131,Other
39,A,6487,10181,Other
39,A,2539,10268,Other
39,A,7644,10285,Other
39,A,6895,10322,Other
39,A,10818,10329,Other
39,A,3156,10470,Other
39,A,6219,10503,Other
39,A,1472,10527,Other
39,A,4670,10688,Other
39,A,3628,10712,Other
39,A,1481,10751,Other
39,A,9702,10836,Other
39,A,5212,10868,Other
39,A,8512,10900,Other
39,A,1406,10937,Other
39,A,3063,10965,Other
39,A,1471,11006,Other
39,A,2796,11033,Other
39,A,7526,11039,Other
39,A,4263,11064,Other
39,A,10262,11076,Other
39,A,2153,11118,Other
39,A,478,11132,Other
39,A,5686,11134,Other
39,A,10390,11148,Other
39,A,3063,11155,Other
39,A,5667,11156,Other
39,A,2891,11163,Other
39,A,9899,11192,Other
39,A,4192,11220,Other
39,A,1017,11323,Other
39,A,4307,11361,Other
39,A,329,11385,Other
39,A,4919,11404,Other
39,A,7193,7109,Pembroke Library
39,A,7411,7125,Pembroke Library
39,A,7024,7136,Pembroke Library
39,A,7270,7147,Pembroke Library
39,A,7193,7200,Pembroke Library
39,A,7161,7207,Pembroke Library
39,A,7169,7249,Pembroke Library
39,A,7015,7324,Pembroke Library
39,A,7552,7487,Peterhouse Library
39,A,7586,7575,Peterhouse Library
39,A,7653,7590,Peterhouse Library
39,A,7646,7617,Peterhouse Library
39,A,5469,1302,Philosophy Tripos Library
39,A,1624,9347,Philosophy Tripos Library
39,A,6250,9793,Philosophy Tripos Library
39,A,8194,3992,Psych & Behav Sciences Tripos Library
39,A,4576,5911,Psych & Behav Sciences Tripos Library
39,A,7763,7734,Queens' Library
39,A,8093,7761,Queens' Library
39,A,7999,7762,Queens' Library
39,A,8184,7795,Queens' Library
39,A,7887,7897,Queens' Library
39,A,8183,7979,Queens' Library
39,A,8022,7981,Queens' Library
39,A,7930,8198,Queens' Library
39,A,8506,8223,Robinson Library
39,A,8379,8248,Robinson Library
39,A,8564,8281,Robinson Library
39,A,8558,8317,Robinson Library
39,A,8235,8347,Robinson Library
39,A,8465,8360,Robinson Library
39,A,8229,8422,Robinson Library
39,A,8528,8447,Robinson Library
39,A,4840,6,Sainsbury's (Sidney Street)
39,A,5391,99,Sainsbury's (Sidney Street)
39,A,7896,853,Sainsbury's (Sidney Street)
39,A,4949,2112,Sainsbury's (Sidney Street)
39,A,6489,2515,Sainsbury's (Sidney Street)
39,A,6087,2655,Sainsbury's (Sidney Street)
39,A,6489,2753,Sainsbury's (Sidney Street)
39,A,991,2879,Sainsbury's (Sidney Street)
39,A,11397,2914,Sainsbury's (Sidney Street)
39,A,9816,5137,Sainsbury's (Sidney Street)
39,A,9995,5581,Sainsbury's (Sidney Street)
39,A,9995,5726,Sainsbury's (Sidney Street)
39,A,442,7963,Sainsbury's (Sidney Street)
39,A,10441,8299,Sainsbury's (Sidney Street)
39,A,10165,8534,Sainsbury's (Sidney Street)
39,A,8383,8535,Sainsbury's (Sidney Street)
39,A,1482,8849,Sainsbury's (Sidney Street)
39,A,5382,9267,Sainsbury's (Sidney Street)
39,A,9770,9990,Sainsbury's (Sidney Street)
39,A,8986,8621,Selwyn Library
39,A,8765,8723,Selwyn Library
39,A,8749,8850,Selwyn Library
39,A,8623,8872,Selwyn Library
39,A,9073,9014,Sidney Sussex Library
39,A,9140,9053,Sidney Sussex Library
39,A,9291,9099,Sidney Sussex Library
39,A,9307,9113,Sidney Sussex Library
39,A,9138,9161,Sidney Sussex Library
39,A,9030,9176,Sidney Sussex Library
39,A,9025,9180,Sidney Sussex Library
39,A,9141,9184,Sidney Sussex Library
39,A,9030,9186,Sidney Sussex Library
39,A,9203,9195,Sidney Sussex Library
39,A,9032,9254,Sidney Sussex Library
39,A,9290,9334,Sidney Sussex Library
39,A,9672,9414,St Catharine's Library
39,A,9608,9435,St Catharine's Library
39,A,9428,9510,St Catharine's Library
39,A,9534,9535,St Catharine's Library
39,A,9425,9548,St Catharine's Library
39,A,9386,9586,St Catharine's Library
39,A,9805,9590,St Catharine's Library
39,A,9822,9593,St Catharine's Library
39,A,9518,9614,St Catharine's Library
39,A,9467,9624,St Catharine's Library
39,A,9773,9655,St Catharine's Library
39,A,9538,9703,St Catharine's Library
39,A,9555,9744,St Catharine's Library
39,A,9608,9759,St Catharine's Library
39,A,9481,9823,St Catharine's Library
39,A,9909,9830,St John's Library
39,A,9938,9878,St John's Library
39,A,10036,9946,St John's Library
39,A,9895,10026,St John's Library
39,A,9853,10098,St John's Library
39,A,10229,10150,St John's Library
39,A,9948,10261,St John's Library
39,A,10044,10320,St John's Library
39,A,10195,10357,St John's Library
39,A,10251,10380,St John's Library
39,A,1253,632,The Copper Kettle
39,A,10933,1550,The Copper Kettle
39,A,5569,2747,The Copper Kettle
39,A,7942,2779,The Copper Kettle
39,A,6368,5676,The Copper Kettle
39,A,8161,6424,The Copper Kettle
39,A,6368,6855,The Copper Kettle
39,A,3670,6990,The Copper Kettle
39,A,5186,7829,The Copper Kettle
39,A,10933,9387,The Copper Kettle
39,A,10395,10692,The Copper Kettle
39,A,5150,10848,The Copper Kettle
39,A,10949,11038,The Copper Kettle
39,A,8199,4580,"Theo,Relig,&Philo of Re Tripos Library"
39,A,6997,6589,"Theo,Relig,&Philo of Re Tripos Library"
39,A,8990,6994,"Theo,Relig,&Philo of Re Tripos Library"
39,A,11062,11235,Trinity Hall Library
39,A,11161,11334,Trinity Hall Library
39,A,11232,11407,Trinity Hall Library
39,A,10761,10398,Trinity Library
39,A,10813,10481,Trinity Library
39,A,10754,10570,Trinity Library
39,A,10879,10609,Trinity Library
39,A,10772,10714,Trinity Library
39,A,10801,10715,Trinity Library
39,A,10729,10785,Trinity Library
39,A,10858,10809,Trinity Library
39,A,10526,10916,Trinity Library
39,A,10883,10981,Trinity Library
39,A,10966,11023,Trinity Library
39,A,3260,1380,University Library
39,A,5353,2336,University Library
39,A,9415,2657,University Library
39,A,1534,2777,University Library
39,A,3692,3090,University Library
39,A,2780,3429,University Library
39,A,3757,3619,University Library
39,A,8866,4371,University Library
39,A,859,4995,University Library
39,A,8453,5138,University Library
39,A,2802,5790,University Library
39,A,10578,5965,University Library
39,A,2975,6781,University Library
39,A,9514,8429,University Library
39,A,2659,9005,University Library
39,A,3488,10326,University Library
39,A,6725,10646,University Library
39,A,8074,10747,University Library
39,A,9820,2067,Veterinary Medicine Library
39,A,889,3018,Veterinary Medicine Library
39,A,6596,3021,Veterinary Medicine Library
39,A,9001,6274,Veterinary Medicine Library
39,A,3017,7446,Veterinary Medicine Library
39,B,3041,737,Aldi Histon Road
39,B,893,8220,Archaeology Tripos Library
39,B,8606,8608,Archaeology Tripos Library
39,B,3236,2141,Aromi
39,B,9128,1848,Bould Brothers Coffee
39,B,7613,9330,Bould Brothers Coffee
39,B,481,673,Churchill Library
39,B,1041,998,Clare Library
39,B,1002,1129,Clare Library
39,B,1002,1176,Clare Library
39,B,1041,1258,Clare Library
39,B,5535,7045,Computer Science Tripos Library
39,B,5535,7052,Computer Science Tripos Library
39,B,1581,1404,Corpus Christi Library
39,B,1438,1635,Corpus Christi Library
39,B,1876,1653,Downing Library
39,B,1746,1754,Downing Library
39,B,1746,1880,Downing Library
39,B,3122,2663,Engineering Tripos Library
39,B,8294,4125,Engineering Tripos Library
39,B,2636,10522,Engineering Tripos Library
39,B,978,10538,Engineering Tripos Library
39,B,1396,1013,English Tripos Library
39,B,11146,5624,English Tripos Library
39,B,10632,7149,English Tripos Library
39,B,107,7151,English Tripos Library
39,B,120,9998,English Tripos Library
39,B,7693,1082,Fitzbillies
39,B,1786,591,Geographical Tripos Library
39,B,3179,3404,Girton Library
39,B,3240,3411,Girton Library
39,B,3240,3470,Girton Library
39,B,3804,3778,Gonville and Caius Library
39,B,5225,6762,Historical Tripos Library
39,B,1820,1445,History of Art Tripos Library
39,B,1447,1819,History of Art Tripos Library
39,B,4142,4042,Homerton Library
39,B,4383,4205,Homerton Library
39,B,4208,4439,Homerton Library
39,B,4208,4593,Homerton Library
39,B,2277,7226,"Hum, Soc & Pol Sciences Tripos Library"
39,B,4203,4279,Indigo Coffee House
39,B,7534,7468,Indigo Coffee House
39,B,4773,4655,Jesus Library
39,B,4700,4693,Jesus Library
39,B,5309,5366,King's Library
39,B,3243,646,Law Tripos Library
39,B,10121,1101,Law Tripos Library
39,B,6131,4808,Law Tripos Library
39,B,5942,5767,Lucy Cavendish Library
39,B,6068,6054,Magdalene Library
39,B,2304,8027,Mathematical Tripos Library
39,B,10769,10138,Mathematical Tripos Library
39,B,2356,11267,Medicine Library
39,B,1555,8103,Mod & Med Langs Tripos Library
39,B,6508,6281,Murray Edwards Library
39,B,6520,6317,Murray Edwards Library
39,B,6438,6379,Murray Edwards Library
39,B,6528,6388,Murray Edwards Library
39,B,8104,2419,Music Tripos Library
39,B,8893,3359,Music Tripos Library
39,B,2418,8892,Music Tripos Library
39,B,8182,9283,Natural Sciences Tripos Library
39,B,5457,11367,Natural Sciences Tripos Library
39,B,8000,9,Other
39,B,8043,65,Other
39,B,6826,161,Other
39,B,4030,376,Other
39,B,5691,500,Other
39,B,10147,610,Other
39,B,2031,1119,Other
39,B,11033,1350,Other
39,B,9465,1422,Other
39,B,8949,1571,Other
39,B,7467,1640,Other
39,B,2161,1716,Other
39,B,1216,2015,Other
39,B,10959,2018,Other
39,B,10440,2025,Other
39,B,8672,2037,Other
39,B,9577,2328,Other
39,B,2417,2390,Other
39,B,10959,2411,Other
39,B,8467,2431,Other
39,B,7884,2456,Other
39,B,3821,2599,Other
39,B,2486,2740,Other
39,B,1031,2996,Other
39,B,2292,3076,Other
39,B,9426,3223,Other
39,B,334,3739,Other
39,B,10534,3793,Other
39,B,8099,4099,Other
39,B,1006,4160,Other
39,B,8758,4259,Other
39,B,157,4290,Other
39,B,9373,4332,Other
39,B,10994,4591,Other
39,B,4227,4774,Other
39,B,10961,5041,Other
39,B,9426,5128,Other
39,B,8992,5201,Other
39,B,8690,5202,Other
39,B,7538,5356,Other
39,B,4397,5430,Other
39,B,10374,5812,Other
39,B,10440,5873,Other
39,B,1031,6532,Other
39,B,3525,6645,Other
39,B,10461,7155,Other
39,B,8751,7274,Other
39,B,2218,7293,Other
39,B,5654,7599,Other
39,B,7089,7651,Other
39,B,10496,8316,Other
39,B,9426,8362,Other
39,B,7634,8386,Other
39,B,1643,8603,Other
39,B,6919,8842,Other
39,B,3102,9182,Other
39,B,3918,9196,Other
39,B,10461,9353,Other
39,B,6784,10211,Other
39,B,2350,10426,Other
39,B,4823,10868,Other
39,B,7239,7193,Pembroke Library
39,B,10371,2054,Psych & Behav Sciences Tripos Library
39,B,5046,3007,Psych & Behav Sciences Tripos Library
39,B,8586,8214,Robinson Library
39,B,8586,8357,Robinson Library
39,B,10441,2042,Sainsbury's (Sidney Street)
39,B,10441,8383,Sainsbury's (Sidney Street)
39,B,8813,8653,Selwyn Library
39,B,8810,8767,Selwyn Library
39,B,9811,9532,St Catharine's Library
39,B,9481,9680,St Catharine's Library
39,B,10355,10222,St John's Library
39,B,9893,10373,St John's Library
39,B,9893,10377,St John's Library
39,B,2607,951,The Copper Kettle
39,B,11389,11110,Trinity Hall Library
39,B,11387,11112,Trinity Hall Library
39,B,11400,11130,Trinity Hall Library
39,B,10736,10494,Trinity Library
39,B,10705,10743,Trinity Library
39,B,8234,700,University Library
39,B,5358,3165,University Library
39,B,5358,3619,University Library
39,B,3161,5353,University Library
39,B,2130,5902,University Library
39,B,4538,6880,University Library
39,B,8998,5076,Veterinary Medicine Library
39,B,8998,6274,Veterinary Medicine Library
39,B,3466,9820,Veterinary Medicine Library
39,C,1204,948,Clare Library
39,C,7123,4161,Engineering Tripos Library
39,C,7554,3208,Historical Tripos Library
39,C,8927,4481,Natural Sciences Tripos Library
39,C,2184,10796,Other
39,D,5069,3016,Veterinary Medicine Library
40,A,5907,2719,Aldi Histon Road
40,A,3473,3259,Aldi Histon Road
40,A,2548,6617,Archaeology Tripos Library
40,A,3035,4610,Architecture Tripos Library
40,A,3034,9844,Architecture Tripos Library
40,A,2747,1343,Aromi
40,A,3042,1656,Aromi
40,A,9258,2658,Aromi
40,A,10974,2695,Aromi
40,A,11258,3391,Aromi
40,A,2184,4607,Aromi
40,A,3043,7742,Asian & Middle Eastern Studies Library
40,A,5517,10425,Chem Eng via Engineering Library
40,A,9026,2564,Chem Eng via Nat Sciences Library
40,A,445,6284,Chem Eng via Nat Sciences Library
40,A,320,56,Christ's Library
40,A,415,75,Christ's Library
40,A,341,224,Christ's Library
40,A,339,236,Christ's Library
40,A,673,473,Churchill Library
40,A,637,698,Churchill Library
40,A,613,730,Churchill Library
40,A,665,802,Churchill Library
40,A,481,863,Churchill Library
40,A,783,870,Churchill Library
40,A,941,975,Clare Library
40,A,1026,1047,Clare Library
40,A,1146,1134,Clare Library
40,A,1258,1203,Clare Library
40,A,1144,1324,Clare Library
40,A,2572,2099,Classical Tripos Four Year Library
40,A,7467,4045,Classical Tripos Four Year Library
40,A,5116,4628,Classical Tripos Four Year Library
40,A,3053,6292,Classical Tripos Library
40,A,4254,4247,"Co-op, Hills Road	"
40,A,4051,4534,"Co-op, Hills Road	"
40,A,7042,41,Computer Science Tripos Library
40,A,9398,1698,Computer Science Tripos Library
40,A,5993,4059,Computer Science Tripos Library
40,A,6304,5535,Computer Science Tripos Library
40,A,926,8642,Computer Science Tripos Library
40,A,9040,9046,Computer Science Tripos Library
40,A,7756,10445,Computer Science Tripos Library
40,A,1400,1370,Corpus Christi Library
40,A,1408,1558,Corpus Christi Library
40,A,1714,1675,Downing Library
40,A,1898,1705,Downing Library
40,A,1915,1751,Downing Library
40,A,1830,1770,Downing Library
40,A,1876,1796,Downing Library
40,A,2060,1852,Downing Library
40,A,1794,1873,Downing Library
40,A,1895,1890,Downing Library
40,A,1898,2040,Downing Library
40,A,9910,489,Economics Tripos Library
40,A,2608,2131,Economics Tripos Library
40,A,9907,2611,Economics Tripos Library
40,A,9906,5147,Economics Tripos Library
40,A,5148,7778,Economics Tripos Library
40,A,11108,7791,Economics Tripos Library
40,A,11108,11107,Economics Tripos Library
40,A,4671,3551,Education Tripos Library
40,A,2513,2089,Emmanuel Library
40,A,2307,2129,Emmanuel Library
40,A,2363,2132,Emmanuel Library
40,A,2180,2189,Emmanuel Library
40,A,2104,2264,Emmanuel Library
40,A,2158,2328,Emmanuel Library
40,A,2513,2433,Emmanuel Library
40,A,2116,2470,Emmanuel Library
40,A,6689,1729,Engineering Tripos Library
40,A,7123,2140,Engineering Tripos Library
40,A,2642,2174,Engineering Tripos Library
40,A,9446,2181,Engineering Tripos Library
40,A,4169,2190,Engineering Tripos Library
40,A,2160,2654,Engineering Tripos Library
40,A,10522,3091,Engineering Tripos Library
40,A,2662,4678,Engineering Tripos Library
40,A,531,4702,Engineering Tripos Library
40,A,4169,4718,Engineering Tripos Library
40,A,9974,6027,Engineering Tripos Library
40,A,2160,6338,Engineering Tripos Library
40,A,5569,6675,Engineering Tripos Library
40,A,9945,7864,Engineering Tripos Library
40,A,8309,9989,Engineering Tripos Library
40,A,2637,10542,Engineering Tripos Library
40,A,6721,3155,English Tripos Library
40,A,105,7539,English Tripos Library
40,A,7883,8326,English Tripos Library
40,A,1410,8719,English Tripos Library
40,A,6063,9468,English Tripos Library
40,A,11154,10622,English Tripos Library
40,A,11145,10631,English Tripos Library
40,A,7146,11153,English Tripos Library
40,A,7973,1411,Fitzbillies
40,A,9732,8292,Fitzbillies
40,A,1269,9540,Fitzbillies
40,A,2933,2598,Fitzwilliam Library
40,A,2790,2626,Fitzwilliam Library
40,A,2559,2631,Fitzwilliam Library
40,A,2647,2696,Fitzwilliam Library
40,A,2693,2713,Fitzwilliam Library
40,A,2616,2743,Fitzwilliam Library
40,A,2784,2861,Fitzwilliam Library
40,A,2943,2882,Fitzwilliam Library
40,A,2553,2936,Fitzwilliam Library
40,A,2597,3010,Fitzwilliam Library
40,A,6371,3192,Geographical Tripos Library
40,A,2714,9126,Geographical Tripos Library
40,A,3311,3071,Girton Library
40,A,3207,3085,Girton Library
40,A,3235,3092,Girton Library
40,A,3264,3467,Girton Library
40,A,3755,3492,Gonville and Caius Library
40,A,3589,3547,Gonville and Caius Library
40,A,3755,3590,Gonville and Caius Library
40,A,3880,3777,Gonville and Caius Library
40,A,3705,3786,Gonville and Caius Library
40,A,3509,3947,Gonville and Caius Library
40,A,8752,6070,Historical Tripos Library
40,A,6079,6373,Historical Tripos Library
40,A,4777,6763,Historical Tripos Library
40,A,3200,8356,Historical Tripos Library
40,A,4270,10650,Historical Tripos Library
40,A,4273,2739,History & Politics Tripos Library
40,A,5247,3660,History & Politics Tripos Library
40,A,6391,8368,History & Politics Tripos Library
40,A,6391,8760,History & Politics Tripos Library
40,A,4782,9153,History & Politics Tripos Library
40,A,1819,10058,History of Art Tripos Library
40,A,4032,4030,Homerton Library
40,A,4168,4150,Homerton Library
40,A,4056,4184,Homerton Library
40,A,4593,4187,Homerton Library
40,A,4498,4189,Homerton Library
40,A,4590,4206,Homerton Library
40,A,4516,4399,Homerton Library
40,A,4118,4493,Homerton Library
40,A,4352,4557,Homerton Library
40,A,6416,1455,"Hum, Soc & Pol Sciences Tripos Library"
40,A,2274,3687,"Hum, Soc & Pol Sciences Tripos Library"
40,A,8777,6407,"Hum, Soc & Pol Sciences Tripos Library"
